"ENSEMBL","SYMBOL_wt","log2FC_wt","padj_wt","SYMBOL_KO","log2FC_KO","padj_KO"
"ENSG00000058668","ATP2B4",0.509564846405571,0.0150175436793597,"ATP2B4",1.51897200994706,1.21206566880613e-12
"ENSG00000058799","YIPF1",0.532279087280402,0.000220408088779335,"YIPF1",0.694471525072797,1.11741301978689e-08
"ENSG00000059122","FLYWCH1",0.347473471460832,0.0325604120946775,"FLYWCH1",0.460489071121662,0.000802837995148925
"ENSG00000060140","STYK1",0.754546418081662,0.011447718814456,"STYK1",1.05609234355439,0.000536632961787609
"ENSG00000061273","HDAC7",0.380919961176941,0.00531240736744256,"HDAC7",0.50163713534729,1.45032861488997e-05
"ENSG00000062038","CDH3",0.425673076594908,9.46458276030496e-06,"CDH3",0.571252301387416,6.23001958934154e-13
"ENSG00000063660","GPC1",0.346047558934215,0.0192880541288707,"GPC1",0.581933186677453,4.12679866179994e-06
"ENSG00000064115","TM7SF3",0.38694108035579,0.00310318713583361,"TM7SF3",0.502545133033259,5.54765371259468e-06
"ENSG00000064601","CTSA",0.292001673122269,0.00830919187116667,"CTSA",0.588636758559274,1.79879147944889e-11
"ENSG00000064607","SUGP2",0.250479326506657,0.0199522407067245,"SUGP2",0.28058938301547,0.00100684276499183
"ENSG00000064666","CNN2",0.740884950154641,5.89715651843873e-08,"CNN2",0.529416293186297,1.67142228665076e-06
"ENSG00000065308","TRAM2",0.365488139729851,0.0180201704431495,"TRAM2",0.284664593393356,0.0364613239612382
"ENSG00000065357","DGKA",1.38107741175617,7.54190937777939e-47,"DGKA",0.914270662355829,3.78757589474335e-32
"ENSG00000065361","ERBB3",1.08704311043587,3.87123782881797e-08,"ERBB3",1.7407131118721,5.87600138365953e-23
"ENSG00000065534","MYLK",1.46204983442538,1.83348822543876e-10,"MYLK",2.20267432188438,4.26463822733289e-30
"ENSG00000065665","SEC61A2",0.507932854909966,0.0112101262279807,"SEC61A2",0.725110367141384,2.26177310644908e-05
"ENSG00000066248","NGEF",1.04117234360545,0.0103128755945869,"NGEF",0.943498761157308,0.00857680183096378
"ENSG00000066427","ATXN3",0.514488769201041,3.5075222295166e-06,"ATXN3",0.592954842392084,1.289846928496e-10
"ENSG00000066697","MSANTD3",0.798660433459397,2.77115525200073e-13,"MSANTD3",0.21942320260113,0.0117569870939289
"ENSG00000067082","KLF6",0.392017815079966,0.011110382157269,"KLF6",0.381432578931624,0.00493023672720965
"ENSG00000067167","TRAM1",0.712550835604298,8.89228360679235e-16,"TRAM1",0.500800986216677,1.06093609064843e-11
"ENSG00000067365","METTL22",0.744275461302353,9.8256727842766e-05,"METTL22",0.447880357665361,0.00321002768131163
"ENSG00000067606","PRKCZ",0.380901943933403,0.0128561116534846,"PRKCZ",0.451063870843804,0.000829693347515579
"ENSG00000067836","ROGDI",0.40362052906211,0.0253936124494918,"ROGDI",0.725311600009295,1.28135800475476e-05
"ENSG00000068079","IFI35",0.478528481819686,0.0376078576021752,"IFI35",0.531654395911839,0.020806854601413
"ENSG00000068400","GRIPAP1",0.321867577797993,0.00620874430684876,"GRIPAP1",0.527387207242299,5.25912230806804e-08
"ENSG00000068697","LAPTM4A",0.213040833797988,0.0279341468156562,"LAPTM4A",0.226001183372795,0.00381077252817301
"ENSG00000068878","PSME4",0.218758800922229,0.0134207859464735,"PSME4",0.22426177590025,0.00146017761064204
"ENSG00000069020","MAST4",0.38869817927584,0.00428788746329052,"MAST4",0.95492930133712,2.14464961784049e-16
"ENSG00000069812","HES2",1.3530905628426,6.32282242629401e-14,"HES2",1.91475025412748,1.69501743000924e-35
"ENSG00000070010","UFD1",0.275812321403671,0.00229870621057571,"UFD1",0.327256616536263,5.07920916412206e-06
"ENSG00000070190","DAPP1",1.78547984412987,3.35886326938736e-11,"DAPP1",1.93362671601407,3.97846762824172e-18
"ENSG00000070501","POLB",0.359253809584396,0.00661782142180072,"POLB",0.421957411294949,0.00020660625584743
"ENSG00000070882","OSBPL3",0.579583261575484,2.49251152458429e-06,"OSBPL3",0.544457661030825,7.70198044663394e-08
"ENSG00000071073","MGAT4A",0.65850935094983,0.00631435578397929,"MGAT4A",1.50878523421677,8.70733894893595e-10
"ENSG00000071127","WDR1",0.887794467240917,4.69942563641065e-14,"WDR1",0.882248555677282,1.43219499355957e-20
"ENSG00000071462","BUD23",0.244601918918431,0.0215756556186099,"BUD23",0.246239937427519,0.00416487724444198
"ENSG00000071553","ATP6AP1",0.379281788722279,0.00089874071806482,"ATP6AP1",0.420934208801642,9.16732722321199e-06
"ENSG00000071859","FAM50A",0.52301617253239,7.40324909312805e-05,"FAM50A",0.544733303667188,5.47002856944089e-07
"ENSG00000072110","ACTN1",0.567491299246003,1.61222648919398e-07,"ACTN1",0.360855687568016,7.19673981844249e-05
"ENSG00000072195","SPEG",1.00384750543229,4.84017827011528e-05,"SPEG",0.399799279310668,0.0354326008263966
"ENSG00000072415","PALS1",0.410701680399663,3.1114413844608e-05,"PALS1",0.676375445688498,3.07585308045503e-17
"ENSG00000072786","STK10",0.510736124455678,0.000110850938998632,"STK10",0.57023963218515,1.69469401178177e-07
"ENSG00000072818","ACAP1",0.971000462687201,0.00424316879397115,"ACAP1",0.890695490402439,0.00265183506691633
"ENSG00000072958","AP1M1",0.256225926558649,0.0216054785094929,"AP1M1",0.196149930953636,0.035721838716702
"ENSG00000073350","LLGL2",0.461229685157967,0.00299006097157688,"LLGL2",1.0558079297531,2.21179518129226e-13
"ENSG00000073578","SDHA",0.383816606455183,0.00134660585522528,"SDHA",0.485501721056502,9.15792953535843e-07
"ENSG00000073712","FERMT2",0.650784944276253,3.35714801044445e-07,"FERMT2",0.66250536810018,6.72928188703001e-11
"ENSG00000073756","PTGS2",2.38869769081232,7.03095162035876e-09,"PTGS2",2.30892883187468,4.72519011782016e-11
"ENSG00000073803","MAP3K13",0.380513089352462,1.78712378560163e-05,"MAP3K13",0.56316857323831,8.25819884000033e-15
"ENSG00000073921","PICALM",0.573546491329345,1.572160471027e-07,"PICALM",0.652365980291401,2.24548891664478e-13
"ENSG00000073969","NSF",0.294708496000026,0.0303798103046898,"NSF",0.571539119704523,6.09156140254353e-07
"ENSG00000074319","TSG101",0.432355286477929,0.000298770894803175,"TSG101",0.27442520333065,0.00805775254909242
"ENSG00000074416","MGLL",1.40803725906397,2.47582130986224e-08,"MGLL",0.936246178473598,2.66616237238865e-06
"ENSG00000074527","NTN4",0.389594721941916,0.038328459307554,"NTN4",0.425586718554372,0.0183972975145418
